Symbol,Date,Open,High,Low,Close,Volume,QualityFlag,SourceURL
UPRO,2025-09-17,108.29,109.1046,105.44,107.86,3874231,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-09-18,109.19,110.65,108.39,109.35,3454943,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-09-19,110.21,111.285,109.24,110.81,3174981,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-09-22,110.09,112.63,110.08,112.39,2957223,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-09-23,112.34,112.6449,109.95,110.6,7066298,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-09-24,110.97,111.01,108.54,109.24,3510813,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-09-25,107.66,108.37,105.9,107.68,4041667,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-09-26,108.35,109.75,107.56,109.42,2771623,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-09-29,110.68,111.12,109.47,110.32,2844752,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-09-30,109.94,111.79,109.32,111.49,2917999,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-10-01,110.025,113.14,109.98,112.7,3445638,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-10-02,113.68,113.71,111.8015,113.01,2831196,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-10-03,113.33,114.68,112.41,112.88,7475542,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
